term,fallback_term,term_type,geography,date_range,date,interest,data_status,run_id,source_term,geo_code,search_type,category,retrieval_date,is_partial
ai coding tools for beginners,,Search term,US,2021-08-24 to 2026-08-24,2025-11-16,0,sufficient,2852926c0a21,ai coding tools for beginners,US,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,US,2021-08-24 to 2026-08-24,2025-11-23,0,sufficient,2852926c0a21,ai coding tools for beginners,US,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,US,2021-08-24 to 2026-08-24,2025-11-30,0,sufficient,2852926c0a21,ai coding tools for beginners,US,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,US,2021-08-24 to 2026-08-24,2025-12-07,0,sufficient,2852926c0a21,ai coding tools for beginners,US,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,US,2021-08-24 to 2026-08-24,2025-12-14,0,sufficient,2852926c0a21,ai coding tools for beginners,US,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,US,2021-08-24 to 2026-08-24,2025-12-21,0,sufficient,2852926c0a21,ai coding tools for beginners,US,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,US,2021-08-24 to 2026-08-24,2025-12-28,0,sufficient,2852926c0a21,ai coding tools for beginners,US,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,US,2021-08-24 to 2026-08-24,2026-01-04,0,sufficient,2852926c0a21,ai coding tools for beginners,US,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,US,2021-08-24 to 2026-08-24,2026-01-11,0,sufficient,2852926c0a21,ai coding tools for beginners,US,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,US,2021-08-24 to 2026-08-24,2026-01-18,65,sufficient,2852926c0a21,ai coding tools for beginners,US,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,US,2021-08-24 to 2026-08-24,2026-01-25,0,sufficient,2852926c0a21,ai coding tools for beginners,US,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,US,2021-08-24 to 2026-08-24,2026-02-01,0,sufficient,2852926c0a21,ai coding tools for beginners,US,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,US,2021-08-24 to 2026-08-24,2026-02-08,0,sufficient,2852926c0a21,ai coding tools for beginners,US,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,US,2021-08-24 to 2026-08-24,2026-02-15,0,sufficient,2852926c0a21,ai coding tools for beginners,US,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,US,2021-08-24 to 2026-08-24,2026-02-22,0,sufficient,2852926c0a21,ai coding tools for beginners,US,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,US,2021-08-24 to 2026-08-24,2026-03-01,0,sufficient,2852926c0a21,ai coding tools for beginners,US,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,US,2021-08-24 to 2026-08-24,2026-03-08,0,sufficient,2852926c0a21,ai coding tools for beginners,US,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,US,2021-08-24 to 2026-08-24,2026-03-15,0,sufficient,2852926c0a21,ai coding tools for beginners,US,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,US,2021-08-24 to 2026-08-24,2026-03-22,0,sufficient,2852926c0a21,ai coding tools for beginners,US,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,US,2021-08-24 to 2026-08-24,2026-03-29,0,sufficient,2852926c0a21,ai coding tools for beginners,US,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,US,2021-08-24 to 2026-08-24,2026-04-05,0,sufficient,2852926c0a21,ai coding tools for beginners,US,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,US,2021-08-24 to 2026-08-24,2026-04-12,0,sufficient,2852926c0a21,ai coding tools for beginners,US,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,US,2021-08-24 to 2026-08-24,2026-04-19,0,sufficient,2852926c0a21,ai coding tools for beginners,US,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,US,2021-08-24 to 2026-08-24,2026-04-26,0,sufficient,2852926c0a21,ai coding tools for beginners,US,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,US,2021-08-24 to 2026-08-24,2026-05-03,0,sufficient,2852926c0a21,ai coding tools for beginners,US,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,US,2021-08-24 to 2026-08-24,2026-05-10,0,sufficient,2852926c0a21,ai coding tools for beginners,US,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,US,2021-08-24 to 2026-08-24,2026-05-17,0,sufficient,2852926c0a21,ai coding tools for beginners,US,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,US,2021-08-24 to 2026-08-24,2026-05-24,0,sufficient,2852926c0a21,ai coding tools for beginners,US,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,US,2021-08-24 to 2026-08-24,2026-05-31,0,sufficient,2852926c0a21,ai coding tools for beginners,US,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,US,2021-08-24 to 2026-08-24,2026-06-07,0,sufficient,2852926c0a21,ai coding tools for beginners,US,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,US,2021-08-24 to 2026-08-24,2026-06-14,0,sufficient,2852926c0a21,ai coding tools for beginners,US,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,US,2021-08-24 to 2026-08-24,2026-06-21,0,sufficient,2852926c0a21,ai coding tools for beginners,US,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,US,2021-08-24 to 2026-08-24,2026-06-28,0,sufficient,2852926c0a21,ai coding tools for beginners,US,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,US,2021-08-24 to 2026-08-24,2026-07-05,0,sufficient,2852926c0a21,ai coding tools for beginners,US,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,US,2021-08-24 to 2026-08-24,2026-07-12,0,sufficient,2852926c0a21,ai coding tools for beginners,US,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,US,2021-08-24 to 2026-08-24,2026-07-19,0,sufficient,2852926c0a21,ai coding tools for beginners,US,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,US,2021-08-24 to 2026-08-24,2026-07-26,0,sufficient,2852926c0a21,ai coding tools for beginners,US,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,US,2021-08-24 to 2026-08-24,2026-08-02,0,sufficient,2852926c0a21,ai coding tools for beginners,US,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,US,2021-08-24 to 2026-08-24,2026-08-09,0,sufficient,2852926c0a21,ai coding tools for beginners,US,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,US,2021-08-24 to 2026-08-24,2026-08-16,0,sufficient,2852926c0a21,ai coding tools for beginners,US,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,US,2021-08-24 to 2026-08-24,2026-08-23,0,sufficient,2852926c0a21,ai coding tools for beginners,US,Google Web Search,All categories,2026-08-24,True
ai coding tools for beginners,,Search term,UK,2024-08-01 to 2026-08-24,2024-07-28,0,sufficient,5b147e393900,ai coding tools for beginners,GB,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,UK,2024-08-01 to 2026-08-24,2024-08-04,0,sufficient,5b147e393900,ai coding tools for beginners,GB,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,UK,2024-08-01 to 2026-08-24,2024-08-11,0,sufficient,5b147e393900,ai coding tools for beginners,GB,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,UK,2024-08-01 to 2026-08-24,2024-08-18,0,sufficient,5b147e393900,ai coding tools for beginners,GB,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,UK,2024-08-01 to 2026-08-24,2024-08-25,0,sufficient,5b147e393900,ai coding tools for beginners,GB,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,UK,2024-08-01 to 2026-08-24,2024-09-01,0,sufficient,5b147e393900,ai coding tools for beginners,GB,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,UK,2024-08-01 to 2026-08-24,2024-09-08,0,sufficient,5b147e393900,ai coding tools for beginners,GB,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,UK,2024-08-01 to 2026-08-24,2024-09-15,0,sufficient,5b147e393900,ai coding tools for beginners,GB,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,UK,2024-08-01 to 2026-08-24,2024-09-22,0,sufficient,5b147e393900,ai coding tools for beginners,GB,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,UK,2024-08-01 to 2026-08-24,2024-09-29,0,sufficient,5b147e393900,ai coding tools for beginners,GB,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,UK,2024-08-01 to 2026-08-24,2024-10-06,0,sufficient,5b147e393900,ai coding tools for beginners,GB,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,UK,2024-08-01 to 2026-08-24,2024-10-13,0,sufficient,5b147e393900,ai coding tools for beginners,GB,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,UK,2024-08-01 to 2026-08-24,2024-10-20,0,sufficient,5b147e393900,ai coding tools for beginners,GB,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,UK,2024-08-01 to 2026-08-24,2024-10-27,0,sufficient,5b147e393900,ai coding tools for beginners,GB,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,UK,2024-08-01 to 2026-08-24,2024-11-03,0,sufficient,5b147e393900,ai coding tools for beginners,GB,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,UK,2024-08-01 to 2026-08-24,2024-11-10,0,sufficient,5b147e393900,ai coding tools for beginners,GB,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,UK,2024-08-01 to 2026-08-24,2024-11-17,0,sufficient,5b147e393900,ai coding tools for beginners,GB,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,UK,2024-08-01 to 2026-08-24,2024-11-24,0,sufficient,5b147e393900,ai coding tools for beginners,GB,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,UK,2024-08-01 to 2026-08-24,2024-12-01,0,sufficient,5b147e393900,ai coding tools for beginners,GB,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,UK,2024-08-01 to 2026-08-24,2024-12-08,0,sufficient,5b147e393900,ai coding tools for beginners,GB,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,UK,2024-08-01 to 2026-08-24,2024-12-15,0,sufficient,5b147e393900,ai coding tools for beginners,GB,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,UK,2024-08-01 to 2026-08-24,2024-12-22,0,sufficient,5b147e393900,ai coding tools for beginners,GB,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,UK,2024-08-01 to 2026-08-24,2024-12-29,0,sufficient,5b147e393900,ai coding tools for beginners,GB,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,UK,2024-08-01 to 2026-08-24,2025-01-05,0,sufficient,5b147e393900,ai coding tools for beginners,GB,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,UK,2024-08-01 to 2026-08-24,2025-01-12,0,sufficient,5b147e393900,ai coding tools for beginners,GB,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,UK,2024-08-01 to 2026-08-24,2025-01-19,0,sufficient,5b147e393900,ai coding tools for beginners,GB,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,UK,2024-08-01 to 2026-08-24,2025-01-26,0,sufficient,5b147e393900,ai coding tools for beginners,GB,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,UK,2024-08-01 to 2026-08-24,2025-02-02,0,sufficient,5b147e393900,ai coding tools for beginners,GB,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,UK,2024-08-01 to 2026-08-24,2025-02-09,0,sufficient,5b147e393900,ai coding tools for beginners,GB,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,UK,2024-08-01 to 2026-08-24,2025-02-16,0,sufficient,5b147e393900,ai coding tools for beginners,GB,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,UK,2024-08-01 to 2026-08-24,2025-02-23,0,sufficient,5b147e393900,ai coding tools for beginners,GB,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,UK,2024-08-01 to 2026-08-24,2025-03-02,0,sufficient,5b147e393900,ai coding tools for beginners,GB,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,UK,2024-08-01 to 2026-08-24,2025-03-09,0,sufficient,5b147e393900,ai coding tools for beginners,GB,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,UK,2024-08-01 to 2026-08-24,2025-03-16,0,sufficient,5b147e393900,ai coding tools for beginners,GB,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,UK,2024-08-01 to 2026-08-24,2025-03-23,0,sufficient,5b147e393900,ai coding tools for beginners,GB,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,UK,2024-08-01 to 2026-08-24,2025-03-30,0,sufficient,5b147e393900,ai coding tools for beginners,GB,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,UK,2024-08-01 to 2026-08-24,2025-04-06,0,sufficient,5b147e393900,ai coding tools for beginners,GB,Google Web Search,All categories,2026-08-24,False
ai coding tools for beginners,,Search term,UK,2024-08-01 to 2026-08-24,2025-04-13,0,sufficient,5b147e393900,ai coding tools for beginners,GB,Google Web Search,All categories,2026-08-24,False
